,"$H[h(X, X')]$","$H[h(Y, Y')]$","$H[h(Z, Z')]$","$I[h(Y, X)]$","$I[h(Z, Y)]$","$I[h(Z, X)]$","$I[h(Y+Z, X)]$","$I[h(X+Z, Y)]$","$I[h(X+Y, Z)]$"
19,6.155050037754755,3.498065740459937,1.504299884664929,10.134450381501415,4.227082234942833,5.015394640752454,2.8303635160655585,2.5057118701517704,4.208469330417945
20,3.4680771923905644,4.468460822245678,1.102034593851603,18.10937021324676,2.4778258057071434,3.8889066743318748,3.3691441142405134,2.728996868693587,5.1305014794205634
21,4.384417999753003,4.5948960189291865,1.0408500544479438,15.448819874613132,2.266391843891439,2.399311174081846,2.961235321175733,2.4620259909376077,3.4774929840796673
22,4.9184858042614845,4.346390449212757,0.8640858959884222,15.47259102528291,2.185455112190994,2.1249781074251524,3.555580015010706,2.9486772842389475,4.607080328542667
23,3.5691928339631436,4.544275503871788,1.199587707919617,17.981336456128286,2.7327736205659927,2.641407031140954,2.5906280228278096,2.507763322515374,3.692876298091296
24,3.599438269097183,3.9210620453962113,1.2112722803354874,15.746084665255953,2.8580445077934034,2.8403839390791874,3.813642263667715,2.4631058556443817,4.891505809157321
25,3.832791191469342,4.198264176260347,1.0378215555615868,16.926755765249755,2.741935940435669,3.475096225856118,2.9601270336700893,2.160631292261692,2.605823574973176
26,3.78722038867341,4.104456319962138,0.9166504197201959,12.77920549065057,2.3957010277426454,2.3754659673111522,3.056796557353567,2.2242599220031667,4.855628298810998
27,5.686882035832235,2.9516747821078733,1.134947694837779,10.969653768734242,3.121211036595883,2.723756619775312,3.508347344808222,2.4280825284932157,3.2194466848196353
28,3.075945684817989,3.453174645292567,1.3355165807011342,12.991363460982317,3.38680085050423,2.921894907405818,3.1065056397232436,2.8507446912736145,3.2840925253679782
29,3.903725204564394,3.2711034778176438,1.0225824880667742,13.468140370243484,2.2588423998368308,2.7987556372074667,2.6424927423228217,2.9804547765311944,4.092693396323477
30,3.4588160304224385,4.283449573705561,1.0560857811489168,19.26691218506721,2.3205353811116582,3.6333071650120323,2.232782350669295,2.4307687903168467,4.862673430815716
31,2.767169393061336,4.067240271009053,1.0450177476102116,20.81009795078462,2.790689189295678,2.4713422660367224,3.2699545095145783,2.5368055771964078,5.717783377252522
32,4.730501472847031,3.975056010242379,1.1969124112794354,12.679258611627,2.6668215100034334,2.623793262652529,2.5059495699318006,2.3009166830858403,4.941903526409381
33,4.039033483770573,3.5671026689807017,1.0754627620860873,13.438215078391005,2.634522496152407,3.0096798790694175,3.7501799907953526,3.2481301187971066,3.230270756831216
34,5.001320015109207,4.890532527211995,1.0758899628319267,18.430963007741745,2.8840342979655897,2.3353708662869868,2.930000022075975,3.248688155248671,6.490272208571784
35,3.095014158233978,4.403370324170892,1.031649128908347,17.45619946156947,2.383800731519296,3.6406840485313925,4.385543756640988,1.8953562782415483,3.972948763113993
36,5.611196699365998,3.4203392510971153,1.427748670499454,10.768989705611512,3.0600592865788476,3.3475050701277325,3.1361871687779415,2.259681271688825,4.683879344698554
37,4.41855250370815,3.9364034323519133,0.9155046306106901,15.249381807287142,1.8411590516012972,2.0385375394221255,3.1444902071799916,1.5566811379724204,5.208142880613587
38,4.735846191963525,3.5048463292669165,1.0859239305010293,10.07112300602471,4.060710774347148,2.0387499167681247,2.4996145792748536,1.9124927423861233,3.692316948110882
39,3.5897796347454425,3.261469720794884,1.2442528719269184,9.984855279450933,3.2170184294136948,4.070704194386967,2.8871186593019127,3.278342639456857,5.08567784162667
40,4.336051393797724,2.727126987598388,1.0703614190564201,11.99096073053453,3.0615919155548372,2.6402433265445966,2.6670833131465903,2.994956849239044,4.512054859232345
41,4.777651824556977,3.690023269317311,1.280013604100182,12.87822112868431,3.7697229735408375,4.555823910863672,3.000496909886186,2.9374070874592326,2.374158299014577
42,3.1245142295710147,3.884319171391124,1.2050901161933691,18.68209449233982,3.3086190876474166,3.265810262478333,4.477193488495617,2.772737907208511,5.657315089658035
43,5.059246254799466,3.3255553348870657,0.9585871502893829,9.791460278994679,2.889541951504672,2.0292647572857403,2.3547280835060382,2.8262727414640088,5.641770602049352
44,6.8167569595330715,3.2826710104235954,1.021896056470266,8.278451398209068,2.8626357345826596,2.1344832933612925,2.265669976112036,2.788659711204408,5.599455013848748
45,4.159904896349861,3.609827372082685,0.8883809238634319,16.102507520427505,3.27821366371025,2.2904898863595067,2.664163487072532,3.0322804989079386,6.462184890016527
46,4.008301256439433,3.980687307724621,1.0644933115814241,17.74526520605109,2.2539844972057828,2.737422827383271,3.080069959715021,3.0181580722481964,6.090633242762084
47,3.475831621136842,4.22547318161209,1.286676879056008,18.181325884634113,3.436645628511742,3.5732228610036763,4.227787000040688,1.8914551650555722,3.7196368667012676
48,3.874328085357196,3.0298340607306167,1.6505322777796625,7.582213109088518,4.962116184810186,3.3251851152879777,2.6781631993889676,2.4821769484982568,2.466777593141507
49,3.1064672850174357,3.589202908834146,1.1234537665706692,16.850525241571678,2.4036487354276197,2.8094759864161376,2.006365138040168,1.7685698935389653,7.6948289258216915
50,4.81084545499164,3.973781339197716,1.2506103641935313,12.94401539839777,3.388796767466812,2.8867821004510335,3.184368950193008,2.124023887976816,3.7564920268456623
51,5.926640059957047,3.9451833094920854,1.2882191878519886,13.102149889040563,4.3050791789692475,2.689275149814545,2.8203700636273035,2.4550532680475103,4.862960155961351
52,3.328943052314396,3.229002897053403,1.1115962043198073,13.15195587775268,3.0743582741254403,2.943961388376372,2.462096646380992,2.866850181503326,6.03474248939699
53,3.8477105245160725,3.649720131790946,1.3993946666502244,10.833909448894063,2.672621738694687,3.559268742894412,3.0523563632761865,1.4689341193967662,3.8978904904381375
54,2.9529400018950422,4.671620174305597,0.9379970817274577,20.257286419302343,1.8262902686481037,2.5072210006769375,2.848091802643634,2.17558433463904,5.353183380180745
55,4.430930947069059,3.904485148566498,1.2736965417908186,13.69794096099628,3.579859605539824,2.8064581373199395,2.4288469234971815,3.6533367551404656,5.000842158667157
56,5.026771713440049,3.730732677487119,0.8839072440719772,10.769037247777675,1.7567800304250503,1.850289971890493,1.9835717969405193,3.8873494276763454,3.8613031962619635
57,5.724709228489196,3.3332069479083466,1.273548535681401,11.947477288777817,3.610766982052034,3.430808349707412,2.7256172994885994,2.334181448067005,4.4278440773834
58,3.8580617428665063,3.8157443977934737,1.1098229600671996,12.673109986183249,2.7945935767253665,2.6318932740325227,2.789699763270783,2.2199925806117884,7.347348516374849
59,3.1096005846440957,3.6527455283101418,1.2289604004742438,15.573757806725116,3.2481783038224297,4.7711047608699975,3.6043495152356324,2.730850611375753,2.6323149288245746
60,4.177670543320043,3.5514937708800915,0.8846707825616904,17.56502510594397,2.4305993508589743,2.3997322916107224,2.370716365821532,2.4234387343051744,4.282830755490523
61,3.4134270323048415,3.726533113260781,1.1542972439257677,13.085078265069258,3.0482009374888563,3.2347283900533212,3.0222176570429893,2.4848925063778586,5.933090425169625
62,3.3840828589780396,3.7499372778269766,1.2010582439511561,13.867914102618272,3.099329967163908,4.100722924932672,2.339215581062511,2.1939681264328104,6.477904636767921
63,3.9962502469558268,3.683985024705909,0.9470742352210803,13.297334622952798,2.25023381688475,2.526907506485891,3.467527488775781,2.170664385092659,4.166568584417971
64,4.09716101628666,4.63162796124163,0.9719767754223019,19.905445469407827,2.4734378668256958,2.4887063283497564,4.448551844092443,2.205316997031098,5.173857408464967
65,2.994422595794399,4.376212950662757,1.2385141404181017,20.84933912948261,2.6483671803579316,2.214701502317527,3.825659032516569,2.536553567534178,3.425728185108777
66,4.203483032379828,3.3367124890655724,1.4407544844285562,9.51780373865304,4.177664499174146,2.960796454707888,2.719148556799791,3.0574164775485078,4.478855255356387
67,4.8253147265119845,2.9553375102633797,1.036486525358522,7.033392981351866,2.868452840824896,2.132479387241701,2.1404809266999156,2.10935617438077,3.2913713319297084
68,4.151173512194086,4.790548417561495,1.2454544885167849,17.855545203217915,2.4994778304924887,2.4822476693020206,3.0075158451497046,1.9428605250329838,3.2698558992604334
69,4.906584359523104,3.225295105978703,1.1987687610678186,9.007330465528533,2.961202028275752,3.156358355397924,2.953411029595773,2.0739677647503196,4.3468957925040295
70,4.553761554913743,4.126405730405015,1.0591627315304708,17.605668096536338,3.361350003324177,2.4472383654719407,3.2011543023171214,2.2609540645002144,6.225127045712434
71,2.9244265769794304,4.250892148759163,0.9517708968186775,20.157702118582925,1.9649904007027013,3.0997811532376702,3.014874584387901,1.8939168049535613,2.82259671096544
72,3.6560363915006606,3.2214447231632666,1.2907490281646956,10.120538718790305,4.463529914357551,3.0303675975280417,3.341081904662371,2.1567205134185463,4.145715422665778
73,3.3470364396604433,4.632196038224565,1.073556217617694,17.353803546197497,2.262103703932509,2.120463547507961,2.172099184942537,2.631304583296391,4.836897518259055
74,3.756633704486617,3.6762428977227324,0.6620644829698186,16.652702288631573,1.762402372038149,2.6803828728851187,2.278691069538594,2.5230106684464664,6.408982613775287
75,3.822906224398517,3.764495868865167,1.025701971722343,16.49184766636991,3.2726212891935744,2.4817313833901786,4.010496612991942,3.6562783540490957,5.516610428927217
76,4.37679790844094,3.2109252739697753,0.9761189432646239,8.612554605642543,2.5419918073863683,2.268369058623999,2.9882836682912557,2.596511165894525,4.528500791041017
77,4.780314014156835,3.972662972673968,1.0250369448331886,15.345593929859444,2.870250698820357,1.9420840427096846,3.325557867905245,2.6100486631153164,2.520797780280664
78,3.1821109486622925,3.8482722100187154,0.8215881361740309,18.04105772662469,2.133033228432261,3.220037685518386,3.42910739550778,2.8215910972219014,4.861502834943899
79,5.239436877843089,2.583023790923755,0.9837858781882386,9.249126763369,2.8996898705088507,2.6757874715779133,2.282858872128904,1.741036532043954,2.999601086775
80,4.352422934835218,2.6138023378196724,1.1171372927241419,19.950370128817223,3.170960932730761,2.9469687059161593,1.4474532671152838,2.03968668630963,5.9911930928220265
81,4.833678970984854,5.1138174768072275,1.336197441336269,19.150774060115964,3.4798274287566664,3.0228321373410694,3.321360057970978,2.856466404927428,6.8550862607258045
82,4.660105679558631,3.8468720575122277,1.0295999954872272,16.78689226034432,2.334443148170929,2.3923298929695846,3.5337963071284597,2.3815396773359785,2.9272085028384
83,4.310913907700937,3.7298583532485345,0.9379568009734984,10.618592135104903,2.164477613125302,2.6723707028991486,2.3290244681264407,2.449446548898158,5.260018305777997
84,4.13315027645162,3.5457452436153925,1.0140630794999232,13.010000272876063,2.9735790227356738,3.26956344590642,2.6321814624854456,2.852563042233914,4.84596496258834
85,4.5569283113518875,4.658133452269967,1.1542562115684594,16.417650188103227,2.973425232227454,2.863850991258043,2.7772240484438875,2.313408220458319,3.369339947052458
86,3.104716606477737,2.989099259132862,1.3275695704693176,10.071810555207874,2.962304821600493,4.200649885293576,2.7687144395994596,2.249555308567076,5.17054846690601
87,5.272384572759107,4.324323246329153,1.318480450523594,16.360367276423506,3.8228412050175202,3.618811170863287,3.582115155296619,2.229161417438995,5.012242980060257
88,3.486248099930294,4.833826574327169,1.0216226141591738,21.2014786256174,2.372227173784839,3.0344527203854477,2.8111066827205633,1.5844557991615618,6.562207785395204
89,4.659035637288314,3.517968509826761,1.2503480150243853,15.267838970036877,2.864124743188177,3.0492453965499378,2.557365971998433,1.6096007077836896,3.856375330451952
90,5.483299229633424,4.177696138907508,1.5294550794451378,14.045401215758922,4.98490577328656,2.8357024675961515,2.011856826289445,2.524727028060792,6.176211087212984
91,3.4005670978956823,4.170653306637452,0.7335361856078607,17.22150309987299,1.654334978904445,2.168017390126315,3.1099949447644533,2.3451352705745228,4.267042635239203
92,5.0067732595221806,3.7274864748242087,0.8465437544183445,14.299380302394322,2.6350935623240987,1.6967048386536574,3.044256508912722,2.4571485234368646,5.763306795983552
93,4.3082843770446,4.226523269552527,1.0672188728485568,14.445640248943043,2.8740560768184786,3.3602788993656394,1.7676346908012712,2.831137239454986,4.059228894733869
94,4.367717450760168,5.14951405116082,1.1369340702485244,17.14146713351557,2.762429797101372,2.2312747172952565,2.409058964413607,1.709248646127632,3.8375454416958363
95,6.019665010826629,3.93936982842573,0.9610975822703709,15.09427825250906,2.3366458616889343,4.138226538821589,2.270483489592273,2.3686882672138085,4.16346708705309
96,4.089532119594122,4.561768433856301,0.9064011216006963,19.479976218167582,1.778550449820508,2.1851989540060157,2.2252569987953112,2.4577357652964893,5.903021499062624
97,4.7286729172185575,4.604516438713694,0.9810044856007321,23.025886861371553,2.0770768042824796,3.120768735420655,2.8213439530484474,2.9366434341375487,3.7901036812280195
98,4.3542722216442495,3.5371799675327735,0.9226612227323532,10.518957111140775,2.022159862367453,1.8858689107132554,3.497233031113148,3.0756073130877764,4.835683471260396
99,3.3236505924733035,4.542387832879686,1.109655972552825,17.786375702304266,2.917595238899464,2.623733866040293,2.8782075004521155,2.226571152455195,6.7719291389680905
100,5.117038276288405,3.9620727119022603,1.123872188554509,26.36249835356187,3.7232356754645233,2.2114579288898097,3.5453323013352653,2.2167829750741745,4.824499098590501
101,4.970743186961699,3.2408378867882237,0.8722198479392946,9.688917373463633,2.782831187273761,3.349603878852283,2.964409589662175,2.5341501938017346,4.400773016321198
102,4.228287773174599,3.877039322659246,0.9866031776104744,14.521751391007788,3.17365118294415,3.0143624652345675,3.3728672321509894,2.948209433918863,4.400073674257915
103,3.7924511379767956,3.614793608419001,1.0264667892836463,16.53637892096478,3.043236712691157,2.5023038735842444,3.4056944252536923,2.217275922849352,4.979663996306712
104,4.978939554011853,4.752373998790542,0.9932531088977395,13.71184927638415,3.324768733499823,2.27459245380681,3.319605226020943,2.6613248105101026,8.293731045187599
105,3.8886506416859112,5.408035313130913,1.1603287127096484,18.479617216124794,2.1073133853794346,2.5821769980830336,3.0318306075618984,2.1703570670047565,3.925196155221444
106,3.4463851849998557,4.268557472748782,1.0374314594125642,16.714550571639926,2.711455032358359,2.946619239421996,4.093345607906203,3.1619906811099687,4.662849641465028
107,4.791377909034,3.4461985980694783,0.9988298872579777,16.051102023385297,2.3673160246687193,2.612020798695522,2.0518401735769434,2.379297688137353,3.8686472946505783
108,4.173573091795005,3.9696361885250373,1.0717838531990183,11.468010331467273,3.4367174380281718,3.01476718876006,2.4401980339876386,2.959794265915497,4.215781118671618
109,3.5604177847995766,4.16613062661294,1.2548785753579443,16.979999831737395,3.6223519119292797,2.591154243625231,3.0068175588994457,2.3423422001820247,5.420142081915548
110,4.889008153986413,3.5366068793730183,1.1626303115790018,14.343506036996454,4.001526686458358,2.8337693205150383,2.685937743625421,2.9319465530257762,3.0567063421221827
111,3.455763818531266,3.7635196778433357,0.8194625520262124,13.673382928716219,1.4747830758409504,3.0538722670018243,2.998815915781087,2.252495215240935,4.543702745392277
112,4.023935811261978,4.028862203665662,1.3183767940426674,12.935882297792437,3.0462107801329124,3.367684872295077,3.2096501828277377,2.140192486333811,4.9152182310041095
113,4.824904402345351,3.120075075343606,1.0676344507213946,10.261869699596637,3.423100841985178,2.3053046895465563,2.966754991939752,3.5489847431103843,2.9499388993273397
114,4.412231608804096,3.6890949088096527,1.2291837365174911,12.23921074759072,2.656162644835114,3.04549399671313,2.779626908611095,1.9392822491556103,4.782855450305427
115,4.076997791985072,3.838670262965484,1.0459838211924715,13.625551505598624,3.1231210972737333,2.3403668279588996,3.5823464232931945,3.0007583234239026,6.716218929897334
116,4.122550229476444,3.5000611821537584,1.0627561113182238,16.430192897120495,3.1233407073202444,2.3960216781154333,2.5440047615516996,2.0139305133381162,4.578257446518224
117,4.47424123537254,3.4822044737672155,0.9594648113772197,10.169065492946173,1.7525795326799298,1.9388031804458046,3.1923469463768934,2.2143826831332114,5.2118928970267895
118,3.793423854169716,4.856768838742104,0.8406895980656044,23.253317721972167,1.817735678442217,2.4519077305341166,3.299032657309341,2.8006350079318922,4.320094899872816
119,6.1834421499020715,2.94744850302593,1.2218562153493517,5.83933096912226,4.095910043159946,1.9490559390787305,2.3776479519575724,2.679770634496173,4.868165288294435
