,"$H[h(X, X)]$","$H[h(Y, Y)]$","$H[h(Z, Z)]$","$I[h(X, Y)]$","$I[h(Y, Z)]$","$I[h(X, Z)]$","$I[h(X, Y+Z)]$","$I[h(Y, X+Z)]$","$I[h(Z, X+Y)]$"
31,4.77083085029976,3.610102765233521,0.9926457592975948,4.808346044434271,2.5397799520441096,5.999683513032214,0.40418700731342333,0.08620879132625539,0.26378289614076167
32,5.941859469705017,2.4631838478465418,0.7410586595224525,5.854750706081257,1.8027538521994155,10.127154121724894,0.08734330477233475,0.49203156700636147,0.04428999195053444
33,5.371870213374558,2.832150717457012,0.6636012186707814,8.955406744042167,5.739623141743155,8.1963426711827,0.007093304748088168,0.07590225468475365,0.09622048007481784
34,5.245304447733248,3.0674646097735563,0.9772164010743881,13.622554467435895,3.957827349228526,8.45726154409388,0.19129008278567355,0.15451424950726306,0.07665748552141952
35,5.355097595590153,3.7954978111309248,1.2560536734542558,10.433745208256516,5.347639963798091,16.515338534867045,inf,1.1773226080689743,0.29235408862120865
36,4.118297801834135,3.9784916298318875,0.5605083363520159,6.29122018832623,4.605087764817575,5.011711243906589,0.01641557904072524,0.01962017263862396,0.09312791562087384
37,5.4804615959540515,2.418624889401325,1.392881099887944,5.4552765072597635,4.37764853426943,10.583137252723304,0.4543012503739988,0.7197877040671639,0.15828041798894113
38,6.821373187976866,2.6935691296185165,0.7556627251363007,8.29701049707314,1.0512412113883336,5.568938653345366,0.04897070921205451,0.4614027895673143,0.09355908676710815
39,4.707471478890831,3.645425563477582,0.9365116468495404,6.096067309913686,2.953809390487224,7.194810833000249,0.1328603640858678,0.33918624783961077,0.14712747601508058
40,5.413666959598547,3.665533654827491,1.2730151994458503,6.6087751612977,4.399129927672693,10.010179856342537,0.051198144898743046,0.09086519538610155,0.2629719409836462
41,6.126857002651787,2.8069577244041017,0.980701862839866,7.922715214209124,6.600148083145798,8.932524026787464,0.0800249269313483,0.3561663481678073,0.15634547985274713
42,5.6101252217011615,4.74608402121208,1.1605255518819648,9.07008610885539,5.09914729607508,12.527515081378711,0.612504363938503,0.11914240971500441,0.17116247456387546
43,6.59600164908505,3.749593489050619,1.2654430810217865,8.904908736243254,4.152012563714659,16.07291107930654,1.50349389910671,0.06667925510964533,0.1577377657876802
44,5.065153872154429,3.7257629899391635,0.9221226825340264,7.260824294434567,6.794055879077077,6.170104031164125,1.9839430627150705,0.1426223840361791,0.15761634053239568
45,3.8442908509323988,3.9214618048806997,0.7579001218131172,7.812547048839862,1.9830261889537735,3.0207217778441375,0.004003355847440426,1.6427998286283407,0.05637406329362623
46,5.149946420040261,3.583405633830949,1.051229300309327,12.067406034676468,2.5976589288403296,7.552409414766806,1.2770840217603492,0.3479875853822381,0.14128487726742142
47,6.416627354942392,3.3947686235379697,1.140129101682962,11.112004191623098,2.350694339053253,7.603695686573,0.003758049989721249,0.30014889137328454,0.8283046035186848
48,4.272459883058087,3.5726198764814874,1.3042003573581578,8.876094059347707,2.8857606390099138,8.416237686188401,4.051514888955787,0.6241686674812342,0.22259752060195206
49,7.440128449099719,2.958728661022963,0.6332881450744928,11.392598849018901,3.0205567593834517,11.538114916104723,0.027408192434822176,0.4762498506627382,0.12065358320028947
50,7.024619035529996,3.9919774312420886,1.0087993067850558,11.643742191436354,10.758210723076944,11.054750744534084,2.4251872023554304,1.5404856448764332,0.13405420515905944
51,6.75439786674253,3.590300029301682,1.3687181945288995,9.531370146383027,4.065009108761553,13.586551846758633,2.0080740913903465,0.6235589582901425,0.24615118029878574
52,3.6958800901695916,4.270064363333119,0.9208058706607088,6.157917411535736,8.00348693313326,3.377250084937381,0.07812115801164414,0.9856705872490252,0.2833886838661402
53,5.960000472212325,3.799280979982165,1.1991932662743452,9.720033299278558,3.405832876486858,7.019783864514579,0.8672657731424952,0.1764668026544517,0.32987668547088145
54,6.919080748315381,3.2823803401524176,1.3787668948502723,10.360005219754573,6.022344025501578,9.702065512539752,0.890931708532282,0.5175568340164712,0.2187958438299879
55,6.843965235595778,4.04942350590094,0.8850067546057167,10.316064575952947,3.914582876629637,10.932162283074499,0.16885906635284942,1.0526925672721865,0.375947051161374
56,6.762598812280265,4.1039312743706855,1.2736573339300394,8.519952297752194,2.299420116753506,8.107396737195083,0.4744847960384355,0.2072920379868542,0.3929395875945547
57,5.093257042847834,4.70739302364972,1.260046321874335,5.801484373950307,4.10638884573559,8.26941965446158,0.07543286370627146,0.21854863976732158,0.3461135488027843
58,5.331465805832894,3.663634423637919,1.090142139165728,11.151971606708363,8.168760266028656,14.480785781786238,0.7397649893423102,0.4518050709592224,0.21991596819867035
59,7.623105862319092,3.9712649461894713,1.1965243094728069,13.280143193787332,7.876655782117495,8.317156835621724,2.2217083041746397,0.6968478964489276,0.28510482533419906
60,5.864071415918127,4.092198761928756,1.04746335328303,8.747621828469002,3.4778624081683724,5.88466170086421,0.1741742642993882,0.20301100873320266,0.047452902561435924
61,5.537639651106431,3.845668631004978,0.8868155750729155,11.3125642457838,3.0534006857822775,6.448723739060882,0.020956411757569817,0.6040751945556103,0.3533151278301035
62,4.576326060245875,4.073120839925351,1.1594099797759931,10.129164364250117,4.486566920086036,5.448498704617463,0.34360894179920876,0.36890385271408793,0.06885262886407709
63,6.106535568340805,3.5525441889318543,0.9639309736359581,7.423641176626951,5.900280288394864,13.397856094691118,1.63179867563571,0.7256976042926934,0.23153934089832678
64,5.841351835462146,4.157060623586945,0.8858718107445238,8.602533829583754,4.125662906375543,4.264884679944735,0.19527613044090422,0.7936750705601501,0.290143927687524
65,6.056784218573238,3.8253079194881954,1.7578134275518171,5.524415679118963,5.2308880437260274,20.86025909143332,1.3635124847182496,0.7489914177505088,0.1429505326995155
66,4.263775264787882,4.663203523910039,1.0957664433035381,5.779124980964074,3.0478317647562285,7.283516595513117,0.3044654187314754,0.4194475423442983,0.17182038634960833
67,5.8015813052018,4.336874233711594,1.0226354839756695,11.282616068047428,2.7221154105357526,6.495886256549748,0.9702262648858428,0.3915890751381743,0.10273387068769875
68,5.872527467489903,3.7547991934506144,1.2438765872900583,14.362541233491672,2.6973370740519025,6.099159849900959,0.012155116650271854,0.8900565608715831,0.1866231001984459
69,5.355443421605956,4.61957419558756,0.8250823262823338,12.104941937930024,5.672629942187188,9.799254517130064,0.23999025629014362,1.1356273303553512,0.2545837414214137
70,5.931881433501083,3.4361293024909902,1.314362877449297,14.374649763128291,2.979845814397122,8.483229014538924,0.17326134153795933,0.10618171089665962,0.40890810533757893
71,3.6822205092759113,4.2256748965132465,0.6457524762282224,6.679167647952856,2.288979871874147,4.811366570714057,0.09997657422560957,0.027560447003117057,0.11023806014597255
72,7.274685217318999,3.2078973527459427,0.8115397859982337,11.350224377004285,1.6163991193574714,6.4553773325487835,0.011705431968577505,0.07239266418033326,0.13309602488394073
73,3.4881941357445845,4.61045320001096,0.7361309144983512,10.717177141407214,2.98411285939645,4.9622958632482215,0.02328581131768719,0.1563423141279202,0.1473042391116143
74,5.286434996179843,4.234221547358465,0.8229615235711659,9.821547685755398,2.230389111683428,5.480673421758165,0.11932528649925712,0.5144097795713745,0.02634143060946575
75,4.805093877087166,2.6137508723129383,1.0790512160562697,6.494935350545357,6.678865473778898,6.893532644096357,0.7745096056427487,0.5878329157867619,0.14176446069502557
76,4.394499032534239,3.722257454130738,0.9191994102007146,6.734913395755577,3.9434621438100983,8.908265753935284,0.1192364766546992,0.16024441886080534,0.3736697394610153
77,6.222134161638068,3.391395444323935,1.174691193867659,8.327190132839464,6.791551925300767,12.824789103203763,0.8360657527265767,0.4510536918475753,0.28842527231106335
78,7.855368228590972,3.7938982740115508,0.8539120176462972,16.517692165308674,5.928243934957148,11.288594501872916,0.07040521190356122,0.3140656541500661,0.3893479305040695
79,4.992019820910065,3.575201589376014,1.0640391685113066,7.482596146673054,2.4180182078447823,11.025137710987298,0.14067394749149395,0.4672253782167305,0.1134837906291468
80,8.423429830679822,2.919423141675572,1.473096122247067,14.285293561063341,6.228781780164193,22.425572460017943,0.6450488451805408,1.006715602314632,0.5944417436181
81,4.463028748732216,3.499731115377768,0.9563822743394069,7.765631480590088,5.826662061139422,6.385065156762852,0.08237714883565729,0.6741801782479075,0.1106254001416603
82,4.408853943930553,4.002474965297119,1.916823903646975,5.53844974991153,4.836771681666657,7.386211262424896,1.0331531029870609,1.1213126577386474,0.4649067709729534
83,4.150256121790143,3.1454969682481266,0.8850291322282665,4.833304874299537,2.7388557781330127,14.348469028763557,0.11674164777470264,0.30714740235400895,0.20497986730166046
84,5.326350977065325,3.3435875306812886,1.0131082879009623,7.741083501285147,4.483317714317551,10.012516558408723,0.9141268973910824,0.6442284063910694,0.08553046501354769
85,3.5319127477871453,4.859621416029512,1.1531527036585643,6.966812577761926,5.783629612689409,9.87082362572671,0.24798481268774888,1.6277100996606366,0.04904213171990458
86,6.8677878105591725,4.405824029715625,0.9374627080414171,18.8581951636638,7.7553430191942825,10.60817607899157,0.3822128271846015,1.5594361426929861,0.061538554349853024
87,3.958571317701908,4.422760687265251,1.1258795719544457,8.642122445807324,7.461267323636312,5.696038389532007,0.030328956915917138,0.9518264540220394,0.18313257235106015
88,6.247377647177771,3.2737656712230985,1.2912099209087262,10.256338887985844,5.192355318279916,9.174484772146277,1.2894017424420519,0.37564872689480855,0.1823017524426512
89,6.9231992469139465,3.49627775774416,1.3252556617273483,9.24951859368502,2.8359656739776753,14.899525092463177,1.605968219624208,0.4859888409567539,0.7229715005488171
90,7.1334993008535585,4.026892126659743,1.1876678811543542,11.423184980894165,7.270172454600399,14.049924850821558,0.26471160497487617,0.8771424048532757,0.7638549613844006
91,5.482377695684098,2.650504223572673,0.7766431245106957,7.740747557644556,3.5338836527197963,7.791501172110316,0.3734461870890806,0.7596908506331662,0.06672526375931473
92,5.1211531974206,3.542221312300469,1.1352528183360946,7.3164162810705955,2.4652933551631797,11.34412953335495,0.835083060921849,0.6919503855638617,0.142347208716153
93,5.277095037716916,4.542603226694523,0.6832957546066087,10.856696265104608,3.2549500378200484,11.7547273509126,0.29452608873409364,0.06118613631784419,0.13521601484202658
94,5.722204301517454,3.797819620830318,1.587696297094131,9.742109139095296,6.003835397894038,8.921658275357508,1.459488286773541,1.0667298195214845,0.1420955070990588
95,6.332995313249358,4.312450201015406,0.9519764378219968,7.434118983823866,5.877955146193299,14.22788688338249,0.8635109149965624,0.3879280214736037,0.29982727823422356
96,5.379835578576082,3.441046753854102,1.0234299747057374,9.145083164374114,4.02332429152438,6.6916226738075215,1.1818931560349442,0.5643076507963114,0.09568683335818251
97,5.674136267244893,4.56301539275545,1.216649836550708,10.185044185161482,4.316528673231338,7.033469785913279,0.6913786980177098,0.9894477034974539,0.14810547926414916
98,5.640696294941371,3.316881787511771,1.2406124109166954,5.3165295657490725,4.157557894392543,10.605550388086714,0.14359719954413933,0.3119534864400307,0.14639131917100892
99,3.8925107558673218,4.308337298061359,1.1031373575832009,11.594016180093773,3.2977627138589196,5.41969303066186,0.26498046626666083,0.7949842662709908,0.1684863615873798
100,5.473663650720447,4.057139874854324,1.1238557703605252,13.264054487450391,8.49865147446753,13.16503711290979,0.17991957384943302,1.09567791728813,0.043362766852498714
101,8.508625482114175,4.173368626605302,1.1720299474560942,14.08762196056519,3.9330055469025096,11.06702403483072,0.32212516032416,0.45548764580085416,0.248656740738236
102,5.846747906783726,3.91866192168495,0.8252469144183868,11.906815838444409,3.9942560170516206,14.047129286239814,0.02883771710489436,1.127073766806455,0.2588378347527244
103,4.285700797476307,4.915904205877349,1.1535239854914248,22.002756725711976,5.995539897648387,10.648237941501831,1.2834895663096586,0.4447583070783875,0.24046936918981912
104,7.321825242855724,3.9321359729997707,1.178246127349179,13.601836625303653,4.101974771748254,15.714170333295769,0.8109760350333469,0.48029924973270277,0.26585742558268133
105,5.887101239340723,2.9671078751697855,1.3878234205699709,10.352345340658129,2.7188633250477774,9.18486518530911,1.2847514215394413,0.5717266293541284,0.13733923394735653
106,6.664670556875903,3.9785064719665457,0.6790387900162695,10.191083391394747,3.757952104822667,9.820503948660201,1.1821606170275294,0.384966031120274,0.2190205196110394
107,5.989663016019887,3.427685201521326,1.1775436175461258,9.428605926376658,3.384604729841951,10.685099958663278,0.4283907160694286,0.22038830409702292,0.12373120497153176
108,4.957763634222803,3.2817910962788757,0.978228009834578,8.275087511910257,3.887105241615334,5.298846825398778,0.8076263645147435,0.0740365099755385,0.082088557390571
109,5.918695256092627,4.708993324532955,1.329651309243401,7.71968996739775,5.436643394548287,20.842383828528163,2.20821289313326,0.6090897010821664,0.10883513043446828
110,5.8565216697886795,4.2209423252870515,0.9869163677915905,10.994349833522582,3.739111597943817,8.84794290822304,0.023352873045631918,0.13213219302235443,0.04393316552994286
111,4.671833521038294,4.175312879720916,0.7450277443053065,9.98190772845295,2.3725959043331777,7.732643317871481,0.2601940387690145,0.28853994190874893,0.02252660191973024
112,6.487248295020557,3.6339230895416823,0.8728487479151992,7.981898205500427,2.411568599393345,8.360605230351544,0.272124748067555,0.4471571019827171,0.3532227769807103
113,4.522182952708725,3.254800512252328,0.77353412930918,6.461875218377534,1.050816426903302,8.52765781217078,0.013442364417299008,0.34422466959871795,0.02477616313942964
114,5.187915962574378,3.4922898309879904,0.8670071306162219,7.449626149151765,2.8051973006238855,8.542153547327727,0.41323626161989213,0.15520550248444132,0.07377143555155061
115,6.470961341100466,3.7721171100355715,1.2467830152234376,7.010478080462465,2.8318188108769853,10.447339463891602,0.14740988964541665,0.1943176583714633,0.37813790759975163
116,6.940225000490941,3.0655943066950955,0.8881079432394442,7.446813934014749,2.9966693210924906,4.05455089476738,0.10524828092107762,0.23612705732673162,0.21020242947597853
117,4.0820075973304295,2.962548145521055,1.2160564798902838,6.597995575588523,4.636043017790959,4.475693593210131,0.2781540606581592,0.3941898953492885,0.11714415804335195
118,4.445873210325907,3.324263131442427,1.3943803936843715,6.479899199007868,5.035075420453984,7.318249674734095,0.8321082224578985,0.5756979555392656,0.06032047453655713
119,4.025163774263324,4.145855425921247,1.0276749378293641,6.040921315485663,7.262985852347568,7.034016067405175,1.1297028062405305,0.5118362679650424,0.060993137353887464
